# Voltage (V), Field (mT), Current (A), Field (mT)
3.366834170854271946e+00, 5.790000000000000036e+00, -1.346220046611844579e+00, -5.790000000000000036e+00
3.467336683417086007e+00, 5.969999999999999751e+00, -1.386346762135191701e+00, -5.969999999999999751e+00
3.567839195979900069e+00, 6.150000000000000355e+00, -1.426748533321441137e+00, -6.150000000000000355e+00
3.668341708542714130e+00, 6.330000000000000071e+00, -1.466747456961190466e+00, -6.330000000000000071e+00
3.768844221105528192e+00, 6.500000000000000000e+00, -1.506894165151291709e+00, -6.500000000000000000e+00
3.869346733668342253e+00, 6.679999999999999716e+00, -1.547044557478461257e+00, -6.679999999999999716e+00
3.969849246231156314e+00, 6.860000000000000320e+00, -1.587279624783722864e+00, -6.860000000000000320e+00
4.070351758793970376e+00, 7.040000000000000036e+00, -1.627424237679382601e+00, -7.040000000000000036e+00
4.170854271356784437e+00, 7.219999999999999751e+00, -1.667719790863369855e+00, -7.219999999999999751e+00
4.271356783919598499e+00, 7.400000000000000355e+00, -1.707819180944698978e+00, -7.400000000000000355e+00
4.371859296482412560e+00, 7.570000000000000284e+00, -1.747987994694943259e+00, -7.570000000000000284e+00
4.472361809045226622e+00, 7.750000000000000000e+00, -1.788253053813432247e+00, -7.750000000000000000e+00
4.572864321608040683e+00, 7.940000000000000391e+00, -1.828287765483477934e+00, -7.940000000000000391e+00
4.673366834170854744e+00, 8.109999999999999432e+00, -1.868438707362842566e+00, -8.109999999999999432e+00
4.773869346733668806e+00, 8.289999999999999147e+00, -1.908664332276739151e+00, -8.289999999999999147e+00
4.874371859296482867e+00, 8.470000000000000639e+00, -1.948912574745884418e+00, -8.470000000000000639e+00
4.974874371859296929e+00, 8.640000000000000568e+00, -1.989071415005480903e+00, -8.640000000000000568e+00
5.075376884422110990e+00, 8.830000000000000071e+00, -2.029244458273990581e+00, -8.830000000000000071e+00
5.175879396984925052e+00, 9.009999999999999787e+00, -2.069367543005907084e+00, -9.009999999999999787e+00
5.276381909547739113e+00, 9.179999999999999716e+00, -2.109465387230553102e+00, -9.179999999999999716e+00
5.376884422110553174e+00, 9.359999999999999432e+00, -2.149847228902217466e+00, -9.359999999999999432e+00
5.477386934673367236e+00, 9.539999999999999147e+00, -2.189973479492087094e+00, -9.539999999999999147e+00
5.577889447236181297e+00, 9.720000000000000639e+00, -2.230225953206204093e+00, -9.720000000000000639e+00
5.678391959798995359e+00, 9.900000000000000355e+00, -2.270260175828155536e+00, -9.900000000000000355e+00
5.778894472361809420e+00, 1.007000000000000028e+01, -2.310344889914835775e+00, -1.007000000000000028e+01
5.879396984924623482e+00, 1.025000000000000000e+01, -2.350607366971029233e+00, -1.025000000000000000e+01
5.979899497487437543e+00, 1.042999999999999972e+01, -2.390882469751253847e+00, -1.042999999999999972e+01
6.080402010050253381e+00, 1.060999999999999943e+01, -2.431010320099967981e+00, -1.060999999999999943e+01
6.180904522613065666e+00, 1.078999999999999915e+01, -2.471230209441531045e+00, -1.078999999999999915e+01
6.281407035175881504e+00, 1.096000000000000085e+01, -2.511295483594848221e+00, -1.096000000000000085e+01
6.381909547738693789e+00, 1.115000000000000036e+01, -2.551417560516342942e+00, -1.115000000000000036e+01
6.482412060301509626e+00, 1.133000000000000007e+01, -2.591707408411595193e+00, -1.133000000000000007e+01
6.582914572864321912e+00, 1.150000000000000000e+01, -2.631899440094819020e+00, -1.150000000000000000e+01
6.683417085427137749e+00, 1.167999999999999972e+01, -2.672090424030329814e+00, -1.167999999999999972e+01
6.783919597989950034e+00, 1.185999999999999943e+01, -2.712253538574007194e+00, -1.185999999999999943e+01
6.884422110552765872e+00, 1.203999999999999915e+01, -2.752402983485561005e+00, -1.203999999999999915e+01
6.984924623115578157e+00, 1.222000000000000064e+01, -2.792508255701688924e+00, -1.222000000000000064e+01
7.085427135678393995e+00, 1.240000000000000036e+01, -2.832738700107830354e+00, -1.240000000000000036e+01
7.185929648241206280e+00, 1.257000000000000028e+01, -2.872912349943985255e+00, -1.257000000000000028e+01
7.286432160804022118e+00, 1.275000000000000000e+01, -2.913043930882038612e+00, -1.275000000000000000e+01
7.386934673366834403e+00, 1.292999999999999972e+01, -2.953236522464691927e+00, -1.292999999999999972e+01
7.487437185929650241e+00, 1.309999999999999964e+01, -2.993498539414761073e+00, -1.309999999999999964e+01
7.587939698492462526e+00, 1.328999999999999915e+01, -3.033642755714770711e+00, -1.328999999999999915e+01
7.688442211055278364e+00, 1.346000000000000085e+01, -3.073674430532991497e+00, -1.346000000000000085e+01
7.788944723618090649e+00, 1.364000000000000057e+01, -3.113995363778744974e+00, -1.364000000000000057e+01
7.889447236180906486e+00, 1.382000000000000028e+01, -3.154176933928757531e+00, -1.382000000000000028e+01
7.989949748743718771e+00, 1.400000000000000000e+01, -3.194358508781316885e+00, -1.400000000000000000e+01
