# Voltage (V), Field (mT), Current (A), Field (mT)
7.989949748743718771e+00, 3.012000000000000099e+01, -3.194203363495443426e+00, -3.012000000000000099e+01
8.090452261306534609e+00, 3.050000000000000000e+01, -3.234441742038808520e+00, -3.050000000000000000e+01
8.190954773869346894e+00, 3.087999999999999901e+01, -3.274605971188630615e+00, -3.087999999999999901e+01
8.291457286432162732e+00, 3.126000000000000156e+01, -3.314738124278972187e+00, -3.126000000000000156e+01
8.391959798994975017e+00, 3.164000000000000057e+01, -3.354951273388332655e+00, -3.164000000000000057e+01
8.492462311557790855e+00, 3.202000000000000313e+01, -3.395087643631807595e+00, -3.202000000000000313e+01
8.592964824120603140e+00, 3.239999999999999858e+01, -3.435179315941656597e+00, -3.239999999999999858e+01
8.693467336683418978e+00, 3.277000000000000313e+01, -3.475469789768551365e+00, -3.277000000000000313e+01
8.793969849246231263e+00, 3.314999999999999858e+01, -3.515635100523613499e+00, -3.314999999999999858e+01
8.894472361809047101e+00, 3.353000000000000114e+01, -3.555776224234008520e+00, -3.353000000000000114e+01
8.994974874371859386e+00, 3.392000000000000171e+01, -3.595974678053922347e+00, -3.392000000000000171e+01
9.095477386934675224e+00, 3.428999999999999915e+01, -3.636186285030107435e+00, -3.428999999999999915e+01
9.195979899497487509e+00, 3.467000000000000171e+01, -3.676312172816937451e+00, -3.467000000000000171e+01
9.296482412060303346e+00, 3.504999999999999716e+01, -3.716573752520613283e+00, -3.504999999999999716e+01
9.396984924623115631e+00, 3.542999999999999972e+01, -3.756628126258394484e+00, -3.542999999999999972e+01
9.497487437185931469e+00, 3.579999999999999716e+01, -3.796691445974201606e+00, -3.579999999999999716e+01
9.597989949748743754e+00, 3.617999999999999972e+01, -3.837092935947395755e+00, -3.617999999999999972e+01
9.698492462311559592e+00, 3.656000000000000227e+01, -3.877182036578110669e+00, -3.656000000000000227e+01
9.798994974874371877e+00, 3.693999999999999773e+01, -3.917329519582333219e+00, -3.693999999999999773e+01
9.899497487437187715e+00, 3.731000000000000227e+01, -3.957459652909605552e+00, -3.731000000000000227e+01
1.000000000000000000e+01, 3.768999999999999773e+01, -3.997589791880781007e+00, -3.768999999999999773e+01
