# Voltage (V), Field (mT), Current (A), Field (mT)
6.532663316582922874e-01, -1.915000000000000000e+02, -2.615268229127566402e-01, 1.915000000000000000e+02
7.537688442211063489e-01, -2.210000000000000000e+02, -3.016818857355335060e-01, 2.210000000000000000e+02
8.542713567839204103e-01, -2.505000000000000000e+02, -3.417717366049759509e-01, 2.505000000000000000e+02
9.547738693467344717e-01, -2.798999999999999773e+02, -3.819283798266269736e-01, 2.798999999999999773e+02
1.055276381909548533e+00, -3.091999999999999886e+02, -4.221486599745452040e-01, 3.091999999999999886e+02
1.155778894472362595e+00, -3.385000000000000000e+02, -4.623226611939819652e-01, 3.385000000000000000e+02
1.256281407035176656e+00, -3.678000000000000114e+02, -5.024587981430332917e-01, 3.678000000000000114e+02
1.356783919597990717e+00, -3.970000000000000000e+02, -5.427300964009410533e-01, 3.970000000000000000e+02
1.457286432160804779e+00, -4.260999999999999659e+02, -5.828883248577150233e-01, 4.260999999999999659e+02
1.557788944723618840e+00, -4.551999999999999886e+02, -6.230234147603712636e-01, 4.551999999999999886e+02
1.658291457286432902e+00, -4.842000000000000455e+02, -6.631390475485199332e-01, 4.842000000000000455e+02
1.758793969849246963e+00, -5.133999999999999773e+02, -7.033709089686924765e-01, 5.133999999999999773e+02
1.859296482412061025e+00, -5.423999999999999773e+02, -7.436159200195200381e-01, 5.423999999999999773e+02
1.959798994974875086e+00, -5.713999999999999773e+02, -7.838625106511976082e-01, 5.713999999999999773e+02
2.060301507537689147e+00, -6.001999999999999318e+02, -8.239928762555964736e-01, 6.001999999999999318e+02
2.160804020100503209e+00, -6.291999999999999318e+02, -8.640317348063322189e-01, 6.291999999999999318e+02
2.261306532663317270e+00, -6.585000000000000000e+02, -9.041053056244697794e-01, 6.585000000000000000e+02
2.361809045226131332e+00, -6.883000000000000682e+02, -9.444507758516659246e-01, 6.883000000000000682e+02
2.462311557788945393e+00, -7.187999999999999545e+02, -9.846311112513079777e-01, 7.187999999999999545e+02
2.562814070351759455e+00, -7.480000000000000000e+02, -1.024845107253629095e+00, 7.480000000000000000e+02
2.663316582914573516e+00, -7.765000000000000000e+02, -1.064954448580634594e+00, 7.765000000000000000e+02
2.763819095477387577e+00, -8.045000000000000000e+02, -1.105076414048321798e+00, 8.045000000000000000e+02
2.864321608040201639e+00, -8.323999999999999773e+02, -1.145284631647699447e+00, 8.323999999999999773e+02
2.964824120603015700e+00, -8.597999999999999545e+02, -1.185531769190679485e+00, 8.597999999999999545e+02
3.065326633165829762e+00, -8.863999999999999773e+02, -1.225685296422163839e+00, 8.863999999999999773e+02
3.165829145728643823e+00, -9.122999999999999545e+02, -1.265892995196000959e+00, 9.122999999999999545e+02
3.266331658291457885e+00, -9.376999999999999318e+02, -1.305997091372158359e+00, 9.376999999999999318e+02
3.366834170854271946e+00, -9.623000000000000682e+02, -1.346185336286155998e+00, 9.623000000000000682e+02
3.467336683417086007e+00, -9.861000000000000227e+02, -1.386355702674201051e+00, 9.861000000000000227e+02
3.567839195979900069e+00, -1.008899999999999864e+03, -1.426620210282554702e+00, 1.008899999999999864e+03
3.668341708542714130e+00, -1.030700000000000045e+03, -1.466727998138429356e+00, 1.030700000000000045e+03
3.768844221105528192e+00, -1.051600000000000136e+03, -1.506872602670555672e+00, 1.051600000000000136e+03
3.869346733668342253e+00, -1.071500000000000000e+03, -1.547048238877863247e+00, 1.071500000000000000e+03
3.969849246231156314e+00, -1.090700000000000045e+03, -1.587257536385757728e+00, 1.090700000000000045e+03
4.070351758793970376e+00, -1.108900000000000091e+03, -1.627377431308935973e+00, 1.108900000000000091e+03
4.170854271356784437e+00, -1.126200000000000045e+03, -1.667674562232465352e+00, 1.126200000000000045e+03
4.271356783919598499e+00, -1.142600000000000136e+03, -1.707796040713228436e+00, 1.142600000000000136e+03
4.371859296482412560e+00, -1.157899999999999864e+03, -1.747893856018998271e+00, 1.157899999999999864e+03
4.472361809045226622e+00, -1.172000000000000000e+03, -1.788092123997618632e+00, 1.172000000000000000e+03
4.572864321608040683e+00, -1.184800000000000182e+03, -1.828299335601848874e+00, 1.184800000000000182e+03
4.673366834170854744e+00, -1.196299999999999955e+03, -1.868522327770331337e+00, 1.196299999999999955e+03
4.773869346733668806e+00, -1.205799999999999955e+03, -1.908643821609116387e+00, 1.205799999999999955e+03
4.874371859296482867e+00, -1.213900000000000091e+03, -1.948808443655703604e+00, 1.213900000000000091e+03
4.974874371859296929e+00, -1.221000000000000000e+03, -1.988988320492374839e+00, 1.221000000000000000e+03
5.075376884422110990e+00, -1.227400000000000091e+03, -2.029169778388916878e+00, 1.227400000000000091e+03
5.175879396984925052e+00, -1.233200000000000045e+03, -2.069307588726921665e+00, 1.233200000000000045e+03
5.276381909547739113e+00, -1.238599999999999909e+03, -2.109431202770316371e+00, 1.238599999999999909e+03
5.376884422110553174e+00, -1.243600000000000136e+03, -2.149729949897670966e+00, 1.243600000000000136e+03
5.477386934673367236e+00, -1.248000000000000000e+03, -2.189945606004251033e+00, 1.248000000000000000e+03
5.577889447236181297e+00, -1.252200000000000045e+03, -2.230066075073069864e+00, 1.252200000000000045e+03
5.678391959798995359e+00, -1.255900000000000091e+03, -2.270286997491087089e+00, 1.255900000000000091e+03
5.778894472361809420e+00, -1.259100000000000136e+03, -2.310311757269400967e+00, 1.259100000000000136e+03
5.879396984924623482e+00, -1.262000000000000000e+03, -2.350408045164923188e+00, 1.262000000000000000e+03
5.979899497487437543e+00, -1.264599999999999909e+03, -2.390764664767674130e+00, 1.264599999999999909e+03
6.080402010050253381e+00, -1.267400000000000091e+03, -2.430966669142100134e+00, 1.267400000000000091e+03
6.180904522613065666e+00, -1.269600000000000136e+03, -2.471093471488021276e+00, 1.269600000000000136e+03
6.281407035175881504e+00, -1.271700000000000045e+03, -2.511246573475949262e+00, 1.271700000000000045e+03
6.381909547738693789e+00, -1.274000000000000000e+03, -2.551286081689189800e+00, 1.274000000000000000e+03
6.482412060301509626e+00, -1.276200000000000045e+03, -2.591534908173122265e+00, 1.276200000000000045e+03
6.582914572864321912e+00, -1.278099999999999909e+03, -2.631853685453771519e+00, 1.278099999999999909e+03
6.683417085427137749e+00, -1.280200000000000045e+03, -2.672039410229921863e+00, 1.280200000000000045e+03
6.783919597989950034e+00, -1.282099999999999909e+03, -2.712088927015504858e+00, 1.282099999999999909e+03
6.884422110552765872e+00, -1.284099999999999909e+03, -2.752241001487745198e+00, 1.284099999999999909e+03
6.984924623115578157e+00, -1.285900000000000091e+03, -2.792404650322016124e+00, 1.285900000000000091e+03
7.085427135678393995e+00, -1.287500000000000000e+03, -2.832616687667947719e+00, 1.287500000000000000e+03
7.185929648241206280e+00, -1.289299999999999955e+03, -2.872850291885954643e+00, 1.289299999999999955e+03
7.286432160804022118e+00, -1.291000000000000000e+03, -2.912969250837953883e+00, 1.291000000000000000e+03
7.386934673366834403e+00, -1.292700000000000045e+03, -2.953054555576623219e+00, 1.292700000000000045e+03
7.487437185929650241e+00, -1.294299999999999955e+03, -2.993342868302324433e+00, 1.294299999999999955e+03
7.587939698492462526e+00, -1.295700000000000045e+03, -3.033522846871413936e+00, 1.295700000000000045e+03
7.688442211055278364e+00, -1.297400000000000091e+03, -3.073583972974194278e+00, 1.297400000000000091e+03
7.788944723618090649e+00, -1.298899999999999864e+03, -3.113862307005377694e+00, 1.298899999999999864e+03
7.889447236180906486e+00, -1.300299999999999955e+03, -3.154016003583350880e+00, 1.300299999999999955e+03
7.989949748743718771e+00, -1.301900000000000091e+03, -3.194138149883769984e+00, 1.301900000000000091e+03
8.090452261306534609e+00, -1.303500000000000000e+03, -3.234438586541086735e+00, 1.303500000000000000e+03
8.190954773869346894e+00, -1.304700000000000045e+03, -3.274495002839040048e+00, 1.304700000000000045e+03
8.291457286432162732e+00, -1.306000000000000000e+03, -3.314655029485801041e+00, 1.306000000000000000e+03
8.391959798994975017e+00, -1.307500000000000000e+03, -3.354930236729253501e+00, 1.307500000000000000e+03
8.492462311557790855e+00, -1.308799999999999955e+03, -3.395017170815210150e+00, 1.308799999999999955e+03
8.592964824120603140e+00, -1.310299999999999955e+03, -3.435268721764916933e+00, 1.310299999999999955e+03
8.693467336683418978e+00, -1.311600000000000136e+03, -3.475461901018441324e+00, 1.311600000000000136e+03
8.793969849246231263e+00, -1.312700000000000045e+03, -3.515522028424419076e+00, 1.312700000000000045e+03
8.894472361809047101e+00, -1.314200000000000045e+03, -3.555671040872426580e+00, 1.314200000000000045e+03
8.994974874371859386e+00, -1.315299999999999955e+03, -3.595976255804545829e+00, 1.315299999999999955e+03
9.095477386934675224e+00, -1.316599999999999909e+03, -3.636157885515070465e+00, 1.316599999999999909e+03
9.195979899497487509e+00, -1.317900000000000091e+03, -3.676263788451645365e+00, 1.317900000000000091e+03
9.296482412060303346e+00, -1.319199999999999818e+03, -3.716288705461024744e+00, 1.319199999999999818e+03
9.396984924623115631e+00, -1.320400000000000091e+03, -3.756578164128701935e+00, 1.320400000000000091e+03
9.497487437185931469e+00, -1.321500000000000000e+03, -3.796725104676638818e+00, 1.321500000000000000e+03
9.597989949748743754e+00, -1.322799999999999955e+03, -3.837040870134889481e+00, 1.322799999999999955e+03
9.698492462311559592e+00, -1.323800000000000182e+03, -3.877062127417683524e+00, 1.323800000000000182e+03
9.798994974874371877e+00, -1.325200000000000045e+03, -3.917165959257479901e+00, 1.325200000000000045e+03
9.899497487437187715e+00, -1.326100000000000136e+03, -3.957379187529494580e+00, 1.326100000000000136e+03
1.000000000000000000e+01, -1.327299999999999955e+03, -3.997614510007574395e+00, 1.327299999999999955e+03
