# Voltage (V), Field (mT), Current (A), Field (mT)
4.522613065326641646e-01, 1.049999999999999961e-01, -1.810636602198304468e-01, -1.049999999999999961e-01
5.527638190954782260e-01, 1.219999999999999973e-01, -2.213375769820079830e-01, -1.219999999999999973e-01
6.532663316582922874e-01, 1.400000000000000133e-01, -2.615189342124732419e-01, -1.400000000000000133e-01
7.537688442211063489e-01, 1.580000000000000016e-01, -3.016540123269736418e-01, -1.580000000000000016e-01
8.542713567839204103e-01, 1.759999999999999898e-01, -3.418264315971725198e-01, -1.759999999999999898e-01
9.547738693467344717e-01, 1.930000000000000049e-01, -3.819946449155983692e-01, -1.930000000000000049e-01
1.055276381909548533e+00, 2.109999999999999931e-01, -4.220560992120637178e-01, -2.109999999999999931e-01
1.155778894472362595e+00, 2.300000000000000100e-01, -4.623678897500396734e-01, -2.300000000000000100e-01
1.256281407035176656e+00, 2.469999999999999973e-01, -5.025424183835631720e-01, -2.469999999999999973e-01
1.356783919597990717e+00, 2.650000000000000133e-01, -5.427595475559945370e-01, -2.650000000000000133e-01
1.457286432160804779e+00, 2.839999999999999747e-01, -5.829482789971994761e-01, -2.839999999999999747e-01
1.557788944723618840e+00, 3.009999999999999898e-01, -6.230171037980580806e-01, -3.009999999999999898e-01
1.658291457286432902e+00, 3.190000000000000058e-01, -6.631316847588429875e-01, -3.190000000000000058e-01
1.758793969849246963e+00, 3.370000000000000218e-01, -7.034203448444180662e-01, -3.370000000000000218e-01
1.859296482412061025e+00, 3.549999999999999822e-01, -7.436564153663579591e-01, -3.549999999999999822e-01
1.959798994974875086e+00, 3.729999999999999982e-01, -7.837983491896073351e-01, -3.729999999999999982e-01
2.060301507537689147e+00, 3.910000000000000142e-01, -8.238813825629647258e-01, -3.910000000000000142e-01
2.160804020100503209e+00, 4.089999999999999747e-01, -8.640338384610164457e-01, -4.089999999999999747e-01
2.261306532663317270e+00, 4.259999999999999898e-01, -9.041252903449223943e-01, -4.259999999999999898e-01
2.361809045226131332e+00, 4.450000000000000067e-01, -9.444823306750521619e-01, -4.450000000000000067e-01
2.462311557788945393e+00, 4.620000000000000218e-01, -9.847063169176344388e-01, -4.620000000000000218e-01
2.562814070351759455e+00, 4.809999999999999831e-01, -1.024767797928176627e+00, -4.809999999999999831e-01
2.663316582914573516e+00, 4.989999999999999991e-01, -1.064875561509553092e+00, -4.989999999999999991e-01
2.763819095477387577e+00, 5.160000000000000142e-01, -1.105135316398015766e+00, -5.160000000000000142e-01
2.864321608040201639e+00, 5.340000000000000302e-01, -1.145271483801033607e+00, -5.340000000000000302e-01
2.964824120603015700e+00, 5.520000000000000462e-01, -1.185555961229945998e+00, -5.520000000000000462e-01
3.065326633165829762e+00, 5.699999999999999512e-01, -1.225720532655365069e+00, -5.699999999999999512e-01
3.165829145728643823e+00, 5.879999999999999671e-01, -1.265864595842153051e+00, -5.879999999999999671e-01
3.266331658291457885e+00, 6.069999999999999840e-01, -1.305971847500520866e+00, -6.069999999999999840e-01
3.366834170854271946e+00, 6.239999999999999991e-01, -1.346264749304034503e+00, -6.239999999999999991e-01
3.467336683417086007e+00, 6.410000000000000142e-01, -1.386304163096385711e+00, -6.410000000000000142e-01
3.567839195979900069e+00, 6.590000000000000302e-01, -1.426500301869202403e+00, -6.590000000000000302e-01
3.668341708542714130e+00, 6.770000000000000462e-01, -1.466710642972187228e+00, -6.770000000000000462e-01
3.768844221105528192e+00, 6.949999999999999512e-01, -1.506826848138281161e+00, -6.949999999999999512e-01
3.869346733668342253e+00, 7.119999999999999662e-01, -1.547090837928103646e+00, -7.119999999999999662e-01
3.969849246231156314e+00, 7.299999999999999822e-01, -1.587233870245080780e+00, -7.299999999999999822e-01
4.070351758793970376e+00, 7.479999999999999982e-01, -1.627343246881088223e+00, -7.479999999999999982e-01
4.170854271356784437e+00, 7.660000000000000142e-01, -1.667667199432089298e+00, -7.660000000000000142e-01
4.271356783919598499e+00, 7.840000000000000302e-01, -1.707910164127519170e+00, -7.840000000000000302e-01
4.371859296482412560e+00, 8.020000000000000462e-01, -1.747953284345151737e+00, -8.020000000000000462e-01
4.472361809045226622e+00, 8.199999999999999512e-01, -1.788045317613286889e+00, -8.199999999999999512e-01
4.572864321608040683e+00, 8.379999999999999671e-01, -1.828237803608710355e+00, -8.379999999999999671e-01
4.673366834170854744e+00, 8.559999999999999831e-01, -1.868414515295272471e+00, -8.559999999999999831e-01
4.773869346733668806e+00, 8.750000000000000000e-01, -1.908654339900202279e+00, -8.750000000000000000e-01
4.874371859296482867e+00, 8.910000000000000142e-01, -1.948820013776832782e+00, -8.910000000000000142e-01
4.974874371859296929e+00, 9.090000000000000302e-01, -1.988887344881538288e+00, -9.090000000000000302e-01
5.075376884422110990e+00, 9.280000000000000471e-01, -2.029152423204358069e+00, -9.280000000000000471e-01
5.175879396984925052e+00, 9.459999999999999520e-01, -2.069360706114446558e+00, -9.459999999999999520e-01
5.276381909547739113e+00, 9.639999999999999680e-01, -2.109468542719187933e+00, -9.639999999999999680e-01
5.376884422110553174e+00, 9.809999999999999831e-01, -2.149754667894152593e+00, -9.809999999999999831e-01
5.477386934673367236e+00, 9.989999999999999991e-01, -2.189956124301545959e+00, -9.989999999999999991e-01
5.577889447236181297e+00, 1.018000000000000016e+00, -2.230105518691434252e+00, -1.018000000000000016e+00
5.678391959798995359e+00, 1.036000000000000032e+00, -2.270227043185743199e+00, -1.036000000000000032e+00
5.778894472361809420e+00, 1.052999999999999936e+00, -2.310340682594778539e+00, -1.052999999999999936e+00
5.879396984924623482e+00, 1.070999999999999952e+00, -2.350481673272707184e+00, -1.070999999999999952e+00
5.979899497487437543e+00, 1.088000000000000078e+00, -2.390804108400565564e+00, -1.088000000000000078e+00
6.080402010050253381e+00, 1.106999999999999984e+00, -2.430938795638875050e+00, -1.106999999999999984e+00
6.180904522613065666e+00, 1.125000000000000000e+00, -2.471199706359588522e+00, -1.125000000000000000e+00
6.281407035175881504e+00, 1.141999999999999904e+00, -2.511296009510099125e+00, -1.141999999999999904e+00
6.381909547738693789e+00, 1.161000000000000032e+00, -2.551290814926980843e+00, -1.161000000000000032e+00
6.482412060301509626e+00, 1.179000000000000048e+00, -2.591529123104152177e+00, -1.179000000000000048e+00
6.582914572864321912e+00, 1.195999999999999952e+00, -2.631824234190552225e+00, -1.195999999999999952e+00
6.683417085427137749e+00, 1.213999999999999968e+00, -2.671947375023011162e+00, -1.213999999999999968e+00
6.783919597989950034e+00, 1.231000000000000094e+00, -2.712152036878178851e+00, -1.231000000000000094e+00
6.884422110552765872e+00, 1.250000000000000000e+00, -2.752300429947967420e+00, -1.250000000000000000e+00
6.984924623115578157e+00, 1.268999999999999906e+00, -2.792358895661963825e+00, -1.268999999999999906e+00
7.085427135678393995e+00, 1.284999999999999920e+00, -2.832597754703144677e+00, -1.284999999999999920e+00
7.185929648241206280e+00, 1.304000000000000048e+00, -2.872857654706402641e+00, -1.304000000000000048e+00
7.286432160804022118e+00, 1.322000000000000064e+00, -2.912979769154025789e+00, -1.322000000000000064e+00
7.386934673366834403e+00, 1.340999999999999970e+00, -2.953059288819384065e+00, -1.340999999999999970e+00
7.487437185929650241e+00, 1.356999999999999984e+00, -2.993305002356074773e+00, -1.356999999999999984e+00
7.587939698492462526e+00, 1.375999999999999890e+00, -3.033480247677057040e+00, -1.375999999999999890e+00
7.688442211055278364e+00, 1.393999999999999906e+00, -3.073681267441511711e+00, -1.393999999999999906e+00
7.788944723618090649e+00, 1.409999999999999920e+00, -3.113874403075683084e+00, -1.409999999999999920e+00
7.889447236180906486e+00, 1.429000000000000048e+00, -3.153958152805607984e+00, -1.429000000000000048e+00
7.989949748743718771e+00, 1.447999999999999954e+00, -3.194189163757412686e+00, -1.447999999999999954e+00
8.090452261306534609e+00, 1.463000000000000078e+00, -3.234378106168228850e+00, -1.463000000000000078e+00
8.190954773869346894e+00, 1.481999999999999984e+00, -3.274581779036592089e+00, -1.481999999999999984e+00
8.291457286432162732e+00, 1.500000000000000000e+00, -3.314620319002588023e+00, -1.500000000000000000e+00
8.391959798994975017e+00, 1.518999999999999906e+00, -3.354871860000323558e+00, -1.518999999999999906e+00
8.492462311557790855e+00, 1.536000000000000032e+00, -3.395039259309958091e+00, -1.536000000000000032e+00
8.592964824120603140e+00, 1.552999999999999936e+00, -3.435215078270961619e+00, -1.552999999999999936e+00
8.693467336683418978e+00, 1.572999999999999954e+00, -3.475376702517309901e+00, -1.572999999999999954e+00
8.793969849246231263e+00, 1.588000000000000078e+00, -3.515526761675072276e+00, -1.588000000000000078e+00
8.894472361809047101e+00, 1.608000000000000096e+00, -3.555627915694203445e+00, -1.608000000000000096e+00
8.994974874371859386e+00, 1.627000000000000002e+00, -3.595859502258068385e+00, -1.627000000000000002e+00
9.095477386934675224e+00, 1.641999999999999904e+00, -3.636107397488373749e+00, -1.641999999999999904e+00
9.195979899497487509e+00, 1.661999999999999922e+00, -3.676295869389499593e+00, -1.661999999999999922e+00
9.296482412060303346e+00, 1.679000000000000048e+00, -3.716375481779864209e+00, -1.679000000000000048e+00
9.396984924623115631e+00, 1.695999999999999952e+00, -3.756528727916164545e+00, -1.695999999999999952e+00
9.497487437185931469e+00, 1.713999999999999968e+00, -3.796683557215816407e+00, -1.713999999999999968e+00
9.597989949748743754e+00, 1.731999999999999984e+00, -3.837031929540833275e+00, -1.731999999999999984e+00
9.698492462311559592e+00, 1.750999999999999890e+00, -3.877198865933968008e+00, -1.750999999999999890e+00
9.798994974874371877e+00, 1.768999999999999906e+00, -3.917218025084355570e+00, -1.768999999999999906e+00
9.899497487437187715e+00, 1.786000000000000032e+00, -3.957325018025255936e+00, -1.786000000000000032e+00
1.000000000000000000e+01, 1.804999999999999938e+00, -3.997581377199319164e+00, -1.804999999999999938e+00
