# Voltage (V), Field (mT), Current (A), Field (mT)
-2.512562814070342654e-01, -1.259999999999999964e+01, 1.001174485267432579e-01, 1.259999999999999964e+01
-1.507537688442202040e-01, -7.599999999999999645e+00, 6.002708264974927765e-02, 7.599999999999999645e+00
-5.025125628140614253e-02, -2.600000000000000089e+00, 1.982574820264825649e-02, 2.600000000000000089e+00
5.025125628140791889e-02, 2.299999999999999822e+00, -2.043291171693661923e-02, -2.299999999999999822e+00
1.507537688442219803e-01, 7.299999999999999822e+00, -6.072312741056210689e-02, -7.299999999999999822e+00
2.512562814070360417e-01, 1.240000000000000036e+01, -1.007903568957945750e-01, -1.240000000000000036e+01
3.517587939698501032e-01, 1.719999999999999929e+01, -1.408702093635460784e-01, -1.719999999999999929e+01
4.522613065326641646e-01, 2.219999999999999929e+01, -1.809926619215694865e-01, -2.219999999999999929e+01
5.527638190954782260e-01, 2.730000000000000071e+01, -2.213344215019901196e-01, -2.730000000000000071e+01
6.532663316582922874e-01, 3.220000000000000284e+01, -2.615652145874730605e-01, -3.220000000000000284e+01
7.537688442211063489e-01, 3.710000000000000142e+01, -3.016792561686875707e-01, -3.710000000000000142e+01
8.542713567839204103e-01, 4.200000000000000000e+01, -3.418437867389243490e-01, -4.200000000000000000e+01
9.547738693467344717e-01, 4.700000000000000000e+01, -3.819646678515357663e-01, -4.700000000000000000e+01
1.055276381909548533e+00, 5.200000000000000000e+01, -4.221086905543786627e-01, -5.200000000000000000e+01
1.155778894472362595e+00, 5.689999999999999858e+01, -4.624935830628158495e-01, -5.689999999999999858e+01
1.256281407035176656e+00, 6.180000000000000426e+01, -5.026128907875357932e-01, -6.180000000000000426e+01
1.356783919597990717e+00, 6.679999999999999716e+01, -5.427027488998227289e-01, -6.679999999999999716e+01
1.457286432160804779e+00, 7.170000000000000284e+01, -5.829246128895063661e-01, -7.170000000000000284e+01
1.557788944723618840e+00, 7.659999999999999432e+01, -6.230828429888138897e-01, -7.659999999999999432e+01
1.658291457286432902e+00, 8.150000000000000000e+01, -6.631716541885230853e-01, -8.150000000000000000e+01
1.758793969849246963e+00, 8.640000000000000568e+01, -7.034671511522859744e-01, -8.640000000000000568e+01
1.859296482412061025e+00, 9.130000000000001137e+01, -7.435712173639323908e-01, -9.130000000000001137e+01
1.959798994974875086e+00, 9.619999999999998863e+01, -7.837841495218770271e-01, -9.619999999999998863e+01
2.060301507537689147e+00, 1.010999999999999943e+02, -8.239187224317208180e-01, -1.010999999999999943e+02
2.160804020100503209e+00, 1.060000000000000000e+02, -8.640937926193962282e-01, -1.060000000000000000e+02
2.261306532663317270e+00, 1.109000000000000057e+02, -9.042962122961860638e-01, -1.109000000000000057e+02
2.361809045226131332e+00, 1.157999999999999972e+02, -9.445186187219424268e-01, -1.157999999999999972e+02
2.462311557788945393e+00, 1.207000000000000028e+02, -9.847126278826373591e-01, -1.207000000000000028e+02
2.562814070351759455e+00, 1.255000000000000000e+02, -1.024873506597669737e+00, -1.255000000000000000e+02
2.663316582914573516e+00, 1.303999999999999773e+02, -1.065038068875993948e+00, -1.303999999999999773e+02
2.763819095477387577e+00, 1.351999999999999886e+02, -1.105215781215016957e+00, -1.351999999999999886e+02
2.864321608040201639e+00, 1.400000000000000000e+02, -1.145381925713003790e+00, -1.400000000000000000e+02
2.964824120603015700e+00, 1.449000000000000057e+02, -1.185568583163473688e+00, -1.449000000000000057e+02
3.065326633165829762e+00, 1.496999999999999886e+02, -1.225753665232848899e+00, -1.496999999999999886e+02
3.165829145728643823e+00, 1.545999999999999943e+02, -1.265957682613096491e+00, -1.545999999999999943e+02
3.266331658291457885e+00, 1.593000000000000114e+02, -1.306050208685411551e+00, -1.593000000000000114e+02
3.366834170854271946e+00, 1.640999999999999943e+02, -1.346214261557565184e+00, -1.640999999999999943e+02
3.467336683417086007e+00, 1.688000000000000114e+02, -1.386416182791018636e+00, -1.688000000000000114e+02
3.567839195979900069e+00, 1.736999999999999886e+02, -1.426647031901337570e+00, -1.736999999999999886e+02
3.668341708542714130e+00, 1.782999999999999829e+02, -1.466867891296662840e+00, -1.782999999999999829e+02
3.768844221105528192e+00, 1.830000000000000000e+02, -1.506954645280173644e+00, -1.830000000000000000e+02
3.869346733668342253e+00, 1.877000000000000171e+02, -1.547161836345151364e+00, -1.877000000000000171e+02
3.969849246231156314e+00, 1.923000000000000114e+02, -1.587303816838634196e+00, -1.923000000000000114e+02
4.070351758793970376e+00, 1.968000000000000114e+02, -1.627490502877996015e+00, -1.968000000000000114e+02
4.170854271356784437e+00, 2.014000000000000057e+02, -1.667740301521577040e+00, -2.014000000000000057e+02
4.271356783919598499e+00, 2.058000000000000114e+02, -1.707797092541935458e+00, -2.058000000000000114e+02
4.371859296482412560e+00, 2.101999999999999886e+02, -1.748006927613017680e+00, -2.101999999999999886e+02
4.472361809045226622e+00, 2.145000000000000000e+02, -1.788193099568321731e+00, -2.145000000000000000e+02
4.572864321608040683e+00, 2.187000000000000171e+02, -1.828338779187196783e+00, -2.187000000000000171e+02
4.673366834170854744e+00, 2.230000000000000000e+02, -1.868485513754459593e+00, -2.230000000000000000e+02
4.773869346733668806e+00, 2.270000000000000000e+02, -1.908810536522873136e+00, -2.270000000000000000e+02
4.874371859296482867e+00, 2.310000000000000000e+02, -1.948889434503620954e+00, -2.310000000000000000e+02
4.974874371859296929e+00, 2.350000000000000000e+02, -1.989087718359322965e+00, -2.350000000000000000e+02
5.075376884422110990e+00, 2.388000000000000114e+02, -2.029342804319847815e+00, -2.388000000000000114e+02
5.175879396984925052e+00, 2.426000000000000227e+02, -2.069407512525234250e+00, -2.426000000000000227e+02
5.276381909547739113e+00, 2.464000000000000057e+02, -2.109532178406703373e+00, -2.464000000000000057e+02
5.376884422110553174e+00, 2.500999999999999943e+02, -2.149772023083158512e+00, -2.500999999999999943e+02
5.477386934673367236e+00, 2.536999999999999886e+02, -2.190062885019107952e+00, -2.536999999999999886e+02
5.577889447236181297e+00, 2.572999999999999545e+02, -2.230323773379801811e+00, -2.572999999999999545e+02
5.678391959798995359e+00, 2.606999999999999886e+02, -2.270344322221598876e+00, -2.606999999999999886e+02
5.778894472361809420e+00, 2.641999999999999886e+02, -2.310483731476716596e+00, -2.641999999999999886e+02
5.879396984924623482e+00, 2.675000000000000000e+02, -2.350647862430330193e+00, -2.675000000000000000e+02
5.979899497487437543e+00, 2.708000000000000114e+02, -2.390977660385312564e+00, -2.708000000000000114e+02
6.080402010050253381e+00, 2.740000000000000000e+02, -2.431144954379726109e+00, -2.740000000000000000e+02
6.180904522613065666e+00, 2.771000000000000227e+02, -2.471253349710577751e+00, -2.771000000000000227e+02
6.281407035175881504e+00, 2.800000000000000000e+02, -2.511421703256518256e+00, -2.800000000000000000e+02
6.381909547738693789e+00, 2.828999999999999773e+02, -2.551508543864752010e+00, -2.828999999999999773e+02
6.482412060301509626e+00, 2.856999999999999886e+02, -2.591662179690525480e+00, -2.856999999999999886e+02
6.582914572864321912e+00, 2.883000000000000114e+02, -2.631922054457636495e+00, -2.883000000000000114e+02
6.683417085427137749e+00, 2.908000000000000114e+02, -2.672059920933179011e+00, -2.908000000000000114e+02
6.783919597989950034e+00, 2.928999999999999773e+02, -2.712246701672211824e+00, -2.928999999999999773e+02
6.884422110552765872e+00, 2.950000000000000000e+02, -2.752422442361929456e+00, -2.950000000000000000e+02
6.984924623115578157e+00, 2.968999999999999773e+02, -2.792625008972204004e+00, -2.968999999999999773e+02
7.085427135678393995e+00, 2.987000000000000455e+02, -2.832686634454603780e+00, -2.987000000000000455e+02
7.185929648241206280e+00, 3.003999999999999773e+02, -2.872999651957845568e+00, -3.003999999999999773e+02
7.286432160804022118e+00, 3.020000000000000000e+02, -2.913142277137303893e+00, -3.020000000000000000e+02
7.386934673366834403e+00, 3.035999999999999659e+02, -2.953433740912842165e+00, -3.035999999999999659e+02
7.487437185929650241e+00, 3.052000000000000455e+02, -2.993479080525693448e+00, -3.052000000000000455e+02
7.587939698492462526e+00, 3.066999999999999886e+02, -3.033600156520410263e+00, -3.066999999999999886e+02
7.688442211055278364e+00, 3.081999999999999886e+02, -3.073792761641909621e+00, -3.081999999999999886e+02
7.788944723618090649e+00, 3.095999999999999659e+02, -3.114039014815074946e+00, -3.095999999999999659e+02
7.889447236180906486e+00, 3.110999999999999659e+02, -3.154274754334822184e+00, -3.110999999999999659e+02
7.989949748743718771e+00, 3.125000000000000000e+02, -3.194392167419621842e+00, -3.125000000000000000e+02
8.090452261306534609e+00, 3.139000000000000341e+02, -3.234438586541088512e+00, -3.139000000000000341e+02
8.190954773869346894e+00, 3.151999999999999886e+02, -3.274703791629537619e+00, -3.151999999999999886e+02
